exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
ps_python_calculate_function,9,8,4,5,4,0.4444,0.5000,0.4706,0.3077,0.0000
ps_python_class_person,11,9,4,7,5,0.3636,0.4444,0.4000,0.2500,0.0000
ps_python_class_point,12,8,5,7,3,0.4167,0.6250,0.5000,0.3333,0.0000
ps_python_comparisons,5,4,2,3,2,0.4000,0.5000,0.4444,0.2857,0.0000
ps_python_conditionals_temperature,7,5,4,3,1,0.5714,0.8000,0.6667,0.5000,0.0000
ps_python_dict_filter,12,11,7,5,4,0.5833,0.6364,0.6087,0.4375,0.0000
ps_python_dict_keys,10,9,7,3,2,0.7000,0.7778,0.7368,0.5833,0.0000
ps_python_dict_values,8,8,5,3,3,0.6250,0.6250,0.6250,0.4545,0.0000
ps_python_for_odd_or_even,7,6,5,2,1,0.7143,0.8333,0.7692,0.6250,0.0000
ps_python_iteration_addition,8,8,4,4,4,0.5000,0.5000,0.5000,0.3333,0.0000
ps_python_iteration_multiplication,10,8,5,5,3,0.5000,0.6250,0.5556,0.3846,0.0000
ps_python_list_iteration_zoo,6,5,3,3,2,0.5000,0.6000,0.5455,0.3750,0.0000
ps_python_list_to_dict,10,8,5,5,3,0.5000,0.6250,0.5556,0.3846,0.0000
ps_python_modulo_is_even,4,4,3,1,1,0.7500,0.7500,0.7500,0.6000,0.0000
ps_python_nested_calls,8,6,4,4,2,0.5000,0.6667,0.5714,0.4000,0.0000
ps_python_nested_ifs,8,5,4,4,1,0.5000,0.8000,0.6154,0.4444,0.0000
ps_python_nested_lists_indexing,8,6,4,4,2,0.5000,0.6667,0.5714,0.4000,0.0000
ps_python_nested_loops,9,9,4,5,5,0.4444,0.4444,0.4444,0.2857,0.0000
ps_python_printing_file_contents,12,9,7,5,2,0.5833,0.7778,0.6667,0.5000,0.0000
ps_python_recursive_factorial,6,6,5,1,1,0.8333,0.8333,0.8333,0.7143,0.0000
ps_python_string_indexing,7,6,4,3,2,0.5714,0.6667,0.6154,0.4444,0.0000
ps_python_string_join,10,7,5,5,2,0.5000,0.7143,0.5882,0.4167,0.0000
ps_python_swap,2,2,0,2,2,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_try_adding,5,5,3,2,2,0.6000,0.6000,0.6000,0.4286,0.0000
ps_python_try_except,7,9,4,3,5,0.5714,0.4444,0.5000,0.3333,0.0000
ps_python_xor,5,4,3,2,1,0.6000,0.7500,0.6667,0.5000,0.0000
ps_return_bigger_or_none,6,3,2,4,1,0.3333,0.6667,0.4444,0.2857,0.0000
ps_simple_function,6,4,1,5,3,0.1667,0.2500,0.2000,0.1111,0.0000
ps_simple_params,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
py_account2,0,14,0,0,14,0.0000,0.0000,0.0000,0.0000,0.0000
py_adjacent_consecutive,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
py_adjacent_greater,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
py_average_even_nums,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
py_average_float,0,13,0,0,13,0.0000,0.0000,0.0000,0.0000,0.0000
py_average_list_elements,0,14,0,0,14,0.0000,0.0000,0.0000,0.0000,0.0000
py_bmi_calculator,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_bmi_calculator2,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
py_boolean_dry_hot,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_boolean_dry_hot2,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_boolean_dry_hot3,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_boolean_dry_hot4,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_char_dict,0,18,0,0,18,0.0000,0.0000,0.0000,0.0000,0.0000
py_check_adjacent,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_check_age,0,15,0,0,15,0.0000,0.0000,0.0000,0.0000,0.0000
py_check_age2,0,16,0,0,16,0.0000,0.0000,0.0000,0.0000,0.0000
py_check_product_code,0,16,0,0,16,0.0000,0.0000,0.0000,0.0000,0.0000
py_check_product_code2,0,18,0,0,18,0.0000,0.0000,0.0000,0.0000,0.0000
py_concat_char_two_str,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_concat_char_two_str2,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
py_concat_str_num,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_concat_str_num2,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
py_concat_string_num3,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_digits,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_display_time2,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
py_divisor,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
py_f_to_c_conversion,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_fahrenheit_to_celsius,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
py_fail_course,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_fail_course2,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_fail_course3,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_file_input_stat,0,20,0,0,20,0.0000,0.0000,0.0000,0.0000,0.0000
py_find_average,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
py_first_char_words_dict,0,20,0,0,20,0.0000,0.0000,0.0000,0.0000,0.0000
py_if_else_grade,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_if_else_num,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
py_if_else_wage,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
py_if_else_wage2,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
py_ifelse_odd_even,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_ifelseif_grade2,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
py_input,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
py_input2,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
py_input3,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_input4,0,9,0,0,9,0.0000,0.0000,0.0000,0.0000,0.0000
py_input_stat2,0,23,0,0,23,0.0000,0.0000,0.0000,0.0000,0.0000
py_largest_divisor,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_list2d_basic,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
py_list2d_basic2,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
py_list2d_basic3,0,6,0,0,6,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_basic,0,5,0,0,5,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_basic2,0,5,0,0,5,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_basic3,0,5,0,0,5,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_change,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_fill,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_fill_user_input,0,7,0,0,7,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_min,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_min_max,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_process_elements,0,11,0,0,11,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_rotate,0,14,0,0,14,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_rotate_left_twice,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_rotate_right,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_rotate_right_twice,0,12,0,0,12,0.0000,0.0000,0.0000,0.0000,0.0000
py_list_swap_adjacent_elements,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
py_loan2,0,15,0,0,15,0.0000,0.0000,0.0000,0.0000,0.0000
py_nested_if_max_of_three,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_nested_if_min_max,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
py_nested_if_temperature,0,8,0,0,8,0.0000,0.0000,0.0000,0.0000,0.0000
