exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
ps_python_2d_list,16,14,14,2,0,0.8750,1.0000,0.9333,0.8750,0.0000
ps_python_add_to_list,15,12,10,5,2,0.6667,0.8333,0.7407,0.5882,0.0000
ps_python_addition,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
ps_python_bigger_than,9,7,7,2,0,0.7778,1.0000,0.8750,0.7778,0.0000
ps_python_calculate_function,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
ps_python_class_person,12,12,11,1,1,0.9167,0.9167,0.9167,0.8462,0.0000
ps_python_class_point,15,13,10,5,3,0.6667,0.7692,0.7143,0.5556,0.0000
ps_python_comparisons,10,8,8,2,0,0.8000,1.0000,0.8889,0.8000,0.0000
ps_python_conditionals_temperature,16,11,11,5,0,0.6875,1.0000,0.8148,0.6875,0.0000
ps_python_dict_filter,21,13,13,8,0,0.6190,1.0000,0.7647,0.6190,0.0000
ps_python_dict_keys,18,12,12,6,0,0.6667,1.0000,0.8000,0.6667,0.0000
ps_python_dict_values,16,12,12,4,0,0.7500,1.0000,0.8571,0.7500,0.0000
ps_python_for_odd_or_even,18,12,11,7,1,0.6111,0.9167,0.7333,0.5789,0.0000
ps_python_iteration_addition,11,11,11,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ps_python_iteration_multiplication,12,12,12,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ps_python_list_iteration_zoo,11,9,9,2,0,0.8182,1.0000,0.9000,0.8182,0.0000
ps_python_list_to_dict,13,11,11,2,0,0.8462,1.0000,0.9167,0.8462,0.0000
ps_python_modulo_is_even,14,9,8,6,1,0.5714,0.8889,0.6957,0.5333,0.0000
ps_python_nested_calls,11,9,9,2,0,0.8182,1.0000,0.9000,0.8182,0.0000
ps_python_nested_ifs,17,12,12,5,0,0.7059,1.0000,0.8276,0.7059,0.0000
ps_python_nested_lists_indexing,11,8,8,3,0,0.7273,1.0000,0.8421,0.7273,0.0000
ps_python_nested_loops,14,13,13,1,0,0.9286,1.0000,0.9630,0.9286,0.0000
ps_python_printing_file_contents,16,14,14,2,0,0.8750,1.0000,0.9333,0.8750,0.0000
ps_python_recursive_factorial,16,10,10,6,0,0.6250,1.0000,0.7692,0.6250,0.0000
ps_python_string_indexing,10,8,7,3,1,0.7000,0.8750,0.7778,0.6364,0.0000
ps_python_string_join,11,11,10,1,1,0.9091,0.9091,0.9091,0.8333,0.0000
ps_python_swap,4,4,3,1,1,0.7500,0.7500,0.7500,0.6000,0.0000
ps_python_try_adding,12,10,10,2,0,0.8333,1.0000,0.9091,0.8333,0.0000
ps_python_try_except,20,16,16,4,0,0.8000,1.0000,0.8889,0.8000,0.0000
ps_python_xor,14,10,9,5,1,0.6429,0.9000,0.7500,0.6000,0.0000
ps_return_bigger_or_none,18,9,9,9,0,0.5000,1.0000,0.6667,0.5000,0.0000
ps_simple_function,6,5,5,1,0,0.8333,1.0000,0.9091,0.8333,0.0000
ps_simple_params,10,8,8,2,0,0.8000,1.0000,0.8889,0.8000,0.0000
py_account2,30,24,23,7,1,0.7667,0.9583,0.8519,0.7419,0.0000
py_adjacent_consecutive,20,18,16,4,2,0.8000,0.8889,0.8421,0.7273,0.0000
