exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
ps_simple_params,7,8,7,0,1,1.0000,0.8750,0.9333,0.8750,0.0000
py_account2,26,24,23,3,1,0.8846,0.9583,0.9200,0.8519,0.0000
py_adjacent_consecutive,16,18,14,2,4,0.8750,0.7778,0.8235,0.7000,0.0000
py_adjacent_greater,12,17,10,2,7,0.8333,0.5882,0.6897,0.5263,0.0000
py_average_even_nums,20,20,19,1,1,0.9500,0.9500,0.9500,0.9048,0.0000
py_average_float,20,20,18,2,2,0.9000,0.9000,0.9000,0.8182,0.0000
py_average_list_elements,23,18,18,5,0,0.7826,1.0000,0.8780,0.7826,0.0000
py_bmi_calculator,13,13,13,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
py_bmi_calculator2,12,14,12,0,2,1.0000,0.8571,0.9231,0.8571,0.0000
py_boolean_dry_hot,16,16,13,3,3,0.8125,0.8125,0.8125,0.6842,0.0000
py_boolean_dry_hot2,16,16,13,3,3,0.8125,0.8125,0.8125,0.6842,0.0000
py_boolean_dry_hot3,18,18,15,3,3,0.8333,0.8333,0.8333,0.7143,0.0000
py_boolean_dry_hot4,20,18,16,4,2,0.8000,0.8889,0.8421,0.7273,0.0000
py_char_dict,21,18,16,5,2,0.7619,0.8889,0.8205,0.6957,0.0000
py_check_adjacent,12,16,10,2,6,0.8333,0.6250,0.7143,0.5556,0.0000
py_check_age,25,23,22,3,1,0.8800,0.9565,0.9167,0.8462,0.0000
py_check_age2,28,25,25,3,0,0.8929,1.0000,0.9434,0.8929,0.0000
py_check_product_code,23,20,20,3,0,0.8696,1.0000,0.9302,0.8696,0.0000
py_check_product_code2,24,26,23,1,3,0.9583,0.8846,0.9200,0.8519,0.0000
py_concat_char_two_str,10,11,9,1,2,0.9000,0.8182,0.8571,0.7500,0.0000
py_concat_char_two_str2,11,11,9,2,2,0.8182,0.8182,0.8182,0.6923,0.0000
py_concat_str_num,8,10,8,0,2,1.0000,0.8000,0.8889,0.8000,0.0000
py_concat_str_num2,12,11,11,1,0,0.9167,1.0000,0.9565,0.9167,0.0000
py_concat_string_num3,10,10,10,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
py_digits,12,12,12,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
py_display_time2,11,12,11,0,1,1.0000,0.9167,0.9565,0.9167,0.0000
py_divisor,12,12,10,2,2,0.8333,0.8333,0.8333,0.7143,0.0000
py_f_to_c_conversion,10,13,10,0,3,1.0000,0.7692,0.8696,0.7692,0.0000
py_fahrenheit_to_celsius,11,13,11,0,2,1.0000,0.8462,0.9167,0.8462,0.0000
py_fail_course,18,17,14,4,3,0.7778,0.8235,0.8000,0.6667,0.0000
py_fail_course2,18,17,15,3,2,0.8333,0.8824,0.8571,0.7500,0.0000
py_fail_course3,15,16,12,3,4,0.8000,0.7500,0.7742,0.6316,0.0000
py_file_input_stat,26,23,23,3,0,0.8846,1.0000,0.9388,0.8846,0.0000
py_find_average,18,18,17,1,1,0.9444,0.9444,0.9444,0.8947,0.0000
py_first_char_words_dict,19,20,17,2,3,0.8947,0.8500,0.8718,0.7727,0.0000
py_if_else_grade,11,12,9,2,3,0.8182,0.7500,0.7826,0.6429,0.0000
